虚拟板坯号,第一合同订货厚度,组合板宽度,组合板长度,尾部试材长度,头部试材长度,轧制目标长度,切头尾量,固定板坯长度标记,毛边切边标记,清前坯厚,清前坯宽,清前坯长,基准收得率,命令收得率,轧制收得率,头部切舍量,尾部切舍量,组板方式,加热炉类型,自动人工标记,大板内成品小板总块数,清理前板坯最大长度,清理前板坯最小长度,清理前板坯重量,清理前板坯最大重量,清理前板坯最小重量,进加热炉板坯厚度,进加热炉板坯宽度,进加热炉板坯长度,进加热炉板坯最大长度,进加热炉板坯最小长度,进加热炉板坯重量,进加热炉板坯最大重量,进加热炉板坯最小重量,必要板坯长度,必要板坯重量,固定板坯长度,结晶器厚度,结晶器宽度,板坯清理重量减少率_静态表,板坯清理重量减少率_画面,轧制目标厚度,轧制目标宽度,厚板轧制重量,轧制厚度公差上限,轧制厚度公差下限,轧制方向代码,切缝量,中部试材长度
,roll_thick,roll_width,corect_length,tcrop,hcrop,roll_length,len_crop,,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,,,,d_cut_width_i,
MC8000002031,70,2500,9400,0,0,9770,370,0,0,247,1800,3916,94.498,94.497,94.497,0,0,A1,C,M,1,3916,3916,13.667,13.667,13.667,247,1800,3916,3916,3916,13.665,13.667,13.667,3916,13.665,0,247,1800,0,0,69.6,2560,13.665,1.1,-1.1,L,0,0
MC8000002030,70,2500,9400,0,0,9770,370,0,0,247,1800,3916,94.498,94.497,94.497,0,0,A1,C,M,1,3916,3916,13.667,13.667,13.667,247,1800,3916,3916,3916,13.665,13.667,13.667,3916,13.665,0,247,1800,0,0,69.6,2560,13.665,1.1,-1.1,L,0,0
MC8000002029,70,2500,9400,0,0,9770,370,0,0,247,1800,3916,94.498,94.497,94.497,0,0,A1,C,M,1,3916,3916,13.667,13.667,13.667,247,1800,3916,3916,3916,13.665,13.667,13.667,3916,13.665,0,247,1800,0,0,69.6,2560,13.665,1.1,-1.1,L,0,0
MC8000002028,70,2500,9400,0,0,9770,370,0,0,247,1800,3916,94.498,94.497,94.497,0,0,A1,C,M,1,3916,3916,13.667,13.667,13.667,247,1800,3916,3916,3916,13.665,13.667,13.667,3916,13.665,0,247,1800,0,0,69.6,2560,13.665,1.1,-1.1,L,0,0
MC8000002027,70,2600,9000,0,0,9320,320,0,0,247,1800,3879,94.999,94.998,94.998,0,0,A1,C,M,1,3879,3879,13.538,13.538,13.538,247,1800,3879,3879,3879,13.535,13.538,13.538,3879,13.535,0,247,1800,0,0,69.55,2660,13.535,1.3,-1.3,L,0,0
MC8000002026,70,2600,9000,0,0,9320,320,0,0,247,1800,3879,94.999,94.998,94.998,0,0,A1,C,M,1,3879,3879,13.538,13.538,13.538,247,1800,3879,3879,3879,13.535,13.538,13.538,3879,13.535,0,247,1800,0,0,69.55,2660,13.535,1.3,-1.3,L,0,0
MC8000002025,70,2600,9000,0,0,9320,320,0,0,247,1800,3879,94.999,94.998,94.998,0,0,A1,C,M,1,3879,3879,13.538,13.538,13.538,247,1800,3879,3879,3879,13.535,13.538,13.538,3879,13.535,0,247,1800,0,0,69.55,2660,13.535,1.3,-1.3,L,0,0
MC8000002024,70,2600,9000,0,0,9320,320,0,0,247,1800,3879,94.999,94.998,94.998,0,0,A1,C,M,1,3879,3879,13.538,13.538,13.538,247,1800,3879,3879,3879,13.535,13.538,13.538,3879,13.535,0,247,1800,0,0,69.55,2660,13.535,1.3,-1.3,L,0,0
MC8000002023,70,2600,9000,0,0,9320,320,0,0,247,1800,3879,94.999,94.998,94.998,0,0,A1,C,M,1,3879,3879,13.538,13.538,13.538,247,1800,3879,3879,3879,13.535,13.538,13.538,3879,13.535,0,247,1800,0,0,69.55,2660,13.535,1.3,-1.3,L,0,0
MC8000002022,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002021,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002721,80,3000,9500,0,0,9870,370,1,1,395,2000,3220,94.282,89.629,89.629,0,0,A1,C,M,1,3220,3220,19.969,19.969,19.969,395,2000,3220,3220,3220,19.969,19.969,19.969,3062,18.983,3220,395,2000,0,0,79.55,3080,18.984,1.3,-1.3,L,0,0
MC8000002722,80,3000,9500,0,0,9870,370,1,1,395,2000,3220,94.282,89.629,89.629,0,0,A1,C,M,1,3220,3220,19.969,19.969,19.969,395,2000,3220,3220,3220,19.969,19.969,19.969,3062,18.983,3220,395,2000,0,0,79.55,3080,18.984,1.3,-1.3,L,0,0
MC8000002724,40,2110,9770,0,0,10140,370,1,1,395,2000,2400,94.276,43.49,43.49,0,0,A1,C,M,1,2400,2400,14.884,14.884,14.884,395,2000,2400,2400,2400,14.884,14.884,14.884,1108,6.866,2400,395,2000,0,0,39.75,2170,6.866,0.8,-0.8,L,0,0
MC8000002725,35,2000,10000,0,0,10370,370,1,1,395,2000,2400,94.297,36.919,36.919,0,0,A1,C,M,1,2400,2400,14.884,14.884,14.884,395,2000,2400,2400,2400,14.884,14.884,14.884,940,5.827,2400,395,2000,0,0,34.75,2060,5.827,0.8,-0.8,L,0,0
MC8000002726,80,2520,9260,0,0,9630,370,1,0,395,2000,2520,94.453,93.774,93.774,0,0,A1,C,M,1,2520,2520,15.628,15.628,15.628,395,2000,2520,2520,2520,15.628,15.628,15.628,2502,15.516,2520,395,2000,0,0,79.55,2580,15.515,1.3,-1.3,L,0,0
MC8000002728,40,2410,9930,0,0,10300,370,1,0,395,2000,2600,94.657,46.601,46.601,0,0,A1,C,M,1,2600,2600,16.124,16.124,16.124,395,2000,2600,2600,2600,16.124,16.124,16.124,1281,7.938,2600,395,2000,0,0,39.75,2470,7.939,0.8,-0.8,L,0,0
MC8000002020,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002019,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002018,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002017,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002016,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002015,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002014,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002013,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002012,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002011,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002010,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002009,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002008,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002007,75,2500,8750,0,0,9070,320,0,0,247,1800,3896,94.716,94.719,94.719,0,0,A1,C,M,1,3896,3896,13.597,13.597,13.597,247,1800,3896,3896,3896,13.597,13.597,13.597,3896,13.597,0,247,1800,0,0,74.6,2560,13.597,1.1,-1.1,L,0,0
MC8000002006,20,2500,27000,0,0,28000,1000,0,0,247,1800,3185,95.361,95.357,95.357,0,0,A1,C,M,3,3185,3185,11.116,11.116,11.116,247,1800,3185,3185,3185,11.114,11.116,11.116,3185,11.114,0,247,1800,0,0,19.75,2560,11.113,0.75,-0.75,L,0,0
MC8000002005,20,2500,27000,0,0,28000,1000,0,0,247,1800,3185,95.361,95.357,95.357,0,0,A1,C,M,3,3185,3185,11.116,11.116,11.116,247,1800,3185,3185,3185,11.114,11.116,11.116,3185,11.114,0,247,1800,0,0,19.75,2560,11.113,0.75,-0.75,L,0,0
MC8000002004,20,2600,27630,0,0,28630,1000,0,0,395,2000,1919,94.804,92.427,94.805,0,0,A2,J,M,3,1919,1919,11.901,11.901,11.901,395,2000,1919,1919,1919,11.897,11.901,11.901,1919,11.897,0,395,2000,0,0,19.9,2660,11.897,0.75,-0.75,L,0,0
MC8000002001,20,2500,27000,0,0,28000,1000,0,0,395,2000,1792,95.361,95.357,95.357,0,0,A1,J,M,3,1792,1792,11.113,11.113,11.113,395,2000,1792,1792,1792,11.114,11.113,11.113,1792,11.114,0,395,2000,0,0,19.75,2560,11.113,0.75,-0.75,L,0,0
MC8000001999,20,2600,28890,0,0,28890,0,0,0,395,2000,1922,98.982,98.984,98.984,0,0,A1,J,M,3,1922,1922,11.919,11.919,11.919,395,2000,1922,1922,1922,11.914,11.919,11.919,1922,11.914,0,395,2000,0,0,19.75,2660,11.914,0.9,-0.9,L,0,0
MC8000001998,20,2600,28890,0,0,28890,0,0,0,395,2000,1922,98.982,98.984,98.984,0,0,A1,J,M,3,1922,1922,11.919,11.919,11.919,395,2000,1922,1922,1922,11.914,11.919,11.919,1922,11.914,0,395,2000,0,0,19.75,2660,11.914,0.9,-0.9,L,0,0
MC8000001997,20,2600,28890,0,0,28890,0,0,0,395,2000,1922,98.982,98.984,98.984,0,0,A1,J,M,3,1922,1922,11.919,11.919,11.919,395,2000,1922,1922,1922,11.914,11.919,11.919,1922,11.914,0,395,2000,0,0,19.75,2660,11.914,0.9,-0.9,L,0,0
MC8000001989,70,2200,10600,0,0,11020,420,0,0,247,1800,3899,94.173,94.172,94.172,0,0,A1,C,M,1,3899,3899,13.608,13.608,13.608,247,1800,3899,3899,3899,13.607,13.608,13.608,3899,13.607,0,247,1800,0,0,69.6,2260,13.607,1.1,-1.1,L,0,0
MC8000001988,70,2200,10600,0,0,11020,420,0,0,247,1800,3899,94.173,94.172,94.172,0,0,A1,C,M,1,3899,3899,13.608,13.608,13.608,247,1800,3899,3899,3899,13.607,13.608,13.608,3899,13.607,0,247,1800,0,0,69.6,2260,13.607,1.1,-1.1,L,0,0
MC8000001953,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001952,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001951,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001950,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000004133,40,2200,10000,0,0,10370,370,1,0,395,2000,2600,94.462,42.843,42.843,0,0,A1,C,M,1,2600,2600,16.124,16.124,16.124,395,2000,2600,2600,2600,16.124,16.124,16.124,1180,7.313,2600,395,2000,0,0,39.75,2260,7.313,0.8,-0.8,L,0,0
MC8000001949,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000004292,50,2000,10000,0,0,10370,370,1,1,395,1800,2800,94.188,50.23,50.23,0,0,A1,C,M,1,2800,2800,15.628,15.628,15.628,395,1800,2800,2800,2800,15.628,15.628,15.628,1494,8.334,2800,395,1800,0,0,49.7,2060,8.334,0.9,-0.9,L,0,0
MC8000003892,150,3070,5520,0,0,5870,350,1,1,395,2000,3600,91.406,89.38,89.38,0,0,A1,C,M,1,3600,3600,22.325,22.325,22.325,395,2000,3600,3600,3600,22.325,22.325,22.325,3521,21.83,3600,395,2000,0,0,149.45,3170,21.83,1.6,-1.6,L,0,0
MC8000003893,150,3070,5520,0,0,5870,350,1,1,395,2000,3600,91.406,89.38,89.38,0,0,A1,C,M,1,3600,3600,22.325,22.325,22.325,395,2000,3600,3600,3600,22.325,22.325,22.325,3521,21.83,3600,395,2000,0,0,149.45,3170,21.83,1.6,-1.6,L,0,0
MC8000003935,120,3600,3875,0,0,4225,350,1,0,395,2000,2470,89.648,85.788,85.788,0,0,A1,C,M,1,2470,2470,15.318,15.318,15.318,395,2000,2470,2470,2470,15.318,15.318,15.318,2364,14.658,2470,395,2000,0,0,119.45,3700,14.658,1.6,-1.6,L,0,0
MC8000001948,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001947,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001946,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001945,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000007407,50,2500,9000,0,0,9350,350,1,1,395,2000,3200,94.568,44.5,44.5,0,0,A1,T,M,1,3200,3200,19.845,19.845,19.845,395,2000,3200,3200,3200,19.845,19.845,19.845,1506,9.338,3200,395,2000,0,0,49.7,2560,9.339,0.9,-0.9,L,0,0
MC8000001944,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001943,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001942,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001941,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001940,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001939,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001938,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001937,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001936,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001935,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001934,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001933,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001932,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001931,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001930,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001929,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001928,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001927,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001926,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001925,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001924,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001923,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001922,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001921,32,3000,11749,0,0,12199,450,0,0,247,1800,2679,94.697,94.695,94.695,0,0,A1,C,M,1,2679,2679,9.35,9.35,9.35,247,1800,2679,2679,2679,9.35,9.35,9.35,2679,9.35,0,247,1800,0,0,31.7,3080,9.35,1,-1,L,0,0
MC8000001919,75,2200,11000,0,0,11420,420,0,0,395,2000,2438,94.268,94.27,94.27,0,0,A1,C,M,1,2438,2438,15.119,15.119,15.119,395,2000,2438,2438,2438,15.114,15.119,15.119,2438,15.114,0,395,2000,0,0,74.6,2260,15.114,1.1,-1.1,L,0,0
MC8000001918,75,2200,11000,0,0,11420,420,0,0,395,2000,2438,94.268,94.27,94.27,0,0,A1,C,M,1,2438,2438,15.119,15.119,15.119,395,2000,2438,2438,2438,15.114,15.119,15.119,2438,15.114,0,395,2000,0,0,74.6,2260,15.114,1.1,-1.1,L,0,0
MC8000001917,70,2800,9700,0,0,10070,370,0,0,395,2000,2554,94.256,94.259,94.259,0,0,A1,C,M,1,2554,2554,15.839,15.839,15.839,395,2000,2554,2554,2554,15.833,15.839,15.839,2554,15.833,0,395,2000,0,0,69.55,2880,15.834,1.3,-1.3,L,0,0
MC8000001916,70,2800,9700,0,0,10070,370,0,0,395,2000,2554,94.256,94.259,94.259,0,0,A1,C,M,1,2554,2554,15.839,15.839,15.839,395,2000,2554,2554,2554,15.833,15.839,15.839,2554,15.833,0,395,2000,0,0,69.55,2880,15.834,1.3,-1.3,L,0,0
MC8000001895,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001894,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001893,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001892,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001891,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001890,80,2500,10366,0,0,10786,420,0,0,395,2000,2783,94.325,94.326,94.326,0,0,A1,C,M,1,2783,2783,17.259,17.259,17.259,395,2000,2783,2783,2783,17.254,17.259,17.259,2783,17.254,0,395,2000,0,0,79.6,2560,17.254,1.1,-1.1,L,0,0
MC8000001889,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001888,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
