,roll_thick,roll_width,corect_length,tcrop,hcrop,roll_length,len_crop,,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,,,,d_cut_width_i,
MC8000007943,115,2200,8350,0,0,8700,350,0,0,395,2000,2850,93.837,93.838,93.838,0,0,A1,T,M,1,2850,2850,17.674,17.674,17.674,395,2000,2850,2850,2850,17.673,17.674,17.674,2850,17.673,0,395,2000,0,0,114.5,2260,17.673,1.4,-1.4,L,0,0
MC8000007942,115,2200,8350,0,0,8700,350,0,0,395,2000,2850,93.837,93.838,93.838,0,0,A1,T,M,1,2850,2850,17.674,17.674,17.674,395,2000,2850,2850,2850,17.673,17.674,17.674,2850,17.673,0,395,2000,0,0,114.5,2260,17.673,1.4,-1.4,L,0,0
MC8000007941,115,2200,8350,0,0,8700,350,0,0,395,2000,2850,93.837,93.838,93.838,0,0,A1,T,M,1,2850,2850,17.674,17.674,17.674,395,2000,2850,2850,2850,17.673,17.674,17.674,2850,17.673,0,395,2000,0,0,114.5,2260,17.673,1.4,-1.4,L,0,0
MC8000007940,80,2200,9200,0,0,9670,470,0,0,395,1800,2447,93.079,93.08,93.08,0,0,A1,T,M,1,2447,2447,13.658,13.658,13.658,395,1800,2447,2447,2447,13.656,13.658,13.658,2447,13.656,0,395,1800,0,0,79.6,2260,13.656,1.1,-1.1,L,0,0
MC8000007939,58,2320,12840,0,0,13420,580,0,0,395,1800,2593,93.751,93.751,93.751,0,0,A1,T,M,2,2593,2593,14.472,14.472,14.472,395,1800,2593,2593,2593,14.467,14.472,14.472,2593,14.467,0,395,1800,0,0,57.7,2380,14.467,0.9,-0.9,L,0,0
MC8000007938,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007937,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007936,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007935,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007934,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007933,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007932,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007931,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007930,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007929,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007928,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007927,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007926,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007925,58,2320,19260,0,0,20180,920,0,0,395,2000,3508,93.519,93.518,93.518,0,0,A1,C,M,3,3508,3508,21.755,21.755,21.755,395,2000,3508,3508,3508,21.754,21.755,21.755,3508,21.754,0,395,2000,0,0,57.7,2380,21.754,0.9,-0.9,L,0,0
MC8000007924,185,2200,7007,0,0,7357,350,0,0,395,2000,3915,92.216,92.215,92.215,0,0,A1,C,M,1,3915,3915,24.279,24.279,24.279,395,2000,3915,3915,3915,24.277,24.279,24.279,3915,24.277,0,395,2000,0,0,186,2260,24.277,3,0,L,0,0
MC8000007923,40,2450,19032,0,0,19952,920,0,0,395,2000,2520,93.694,93.696,93.696,0,0,A1,T,M,2,2520,2520,15.628,15.628,15.628,395,2000,2520,2520,2520,15.626,15.628,15.628,2520,15.626,0,395,2000,0,0,39.75,2510,15.627,0.8,-0.8,L,0,0
MC8000007922,40,2450,19032,0,0,19952,920,0,0,395,2000,2520,93.694,93.696,93.696,0,0,A1,T,M,2,2520,2520,15.628,15.628,15.628,395,2000,2520,2520,2520,15.626,15.628,15.628,2520,15.626,0,395,2000,0,0,39.75,2510,15.627,0.8,-0.8,L,0,0
MC8000007921,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007920,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007919,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007918,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007917,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007916,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007915,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007914,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007913,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007912,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007911,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007910,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007909,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007908,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007907,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007906,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007905,30,2450,26868,0,0,28088,1220,0,0,395,2000,2655,94.155,94.157,94.157,0,0,A1,T,M,3,2655,2655,16.465,16.465,16.465,395,2000,2655,2655,2655,16.464,16.465,16.465,2655,16.464,0,395,2000,0,0,29.75,2510,16.465,0.8,-0.8,L,0,0
MC8000007841,55,2400,11650,0,0,12190,540,0,0,395,1800,2308,93.751,93.749,93.749,0,0,A1,T,M,1,2308,2308,12.882,12.882,12.882,395,1800,2308,2308,2308,12.877,12.882,12.882,2308,12.877,0,395,1800,0,0,54.7,2460,12.876,0.9,-0.9,L,0,0
MC8000007840,55,2500,11200,0,0,11740,540,0,0,395,1800,2313,93.675,93.677,93.677,0,0,A1,T,M,1,2313,2313,12.91,12.91,12.91,395,1800,2313,2313,2313,12.905,12.91,12.91,2313,12.905,0,395,1800,0,0,54.7,2560,12.905,0.9,-0.9,L,0,0
MC8000007839,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007838,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007837,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007836,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007835,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007834,55,2400,22200,0,0,23280,1080,0,0,395,2000,3966,93.545,93.546,93.546,0,0,A1,T,M,2,3966,3966,24.595,24.595,24.595,395,2000,3966,3966,3966,24.591,24.595,24.595,3966,24.591,0,395,2000,0,0,54.7,2460,24.591,0.9,-0.9,L,0,0
MC8000007833,55,2500,20400,0,0,21360,960,0,0,395,2000,3787,93.779,93.778,93.778,0,0,A1,T,M,2,3787,3787,23.485,23.485,23.485,395,2000,3787,3787,3787,23.48,23.485,23.485,3787,23.48,0,395,2000,0,0,54.7,2560,23.48,0.9,-0.9,L,0,0
MC8000007832,55,2500,20400,0,0,21360,960,0,0,395,2000,3787,93.779,93.778,93.778,0,0,A1,T,M,2,3787,3787,23.485,23.485,23.485,395,2000,3787,3787,3787,23.48,23.485,23.485,3787,23.48,0,395,2000,0,0,54.7,2560,23.48,0.9,-0.9,L,0,0
MC8000007831,55,2500,20400,0,0,21360,960,0,0,395,2000,3787,93.779,93.778,93.778,0,0,A1,T,M,2,3787,3787,23.485,23.485,23.485,395,2000,3787,3787,3787,23.48,23.485,23.485,3787,23.48,0,395,2000,0,0,54.7,2560,23.48,0.9,-0.9,L,0,0
MC8000007830,55,2500,20400,0,0,21360,960,0,0,395,2000,3787,93.779,93.778,93.778,0,0,A1,T,M,2,3787,3787,23.485,23.485,23.485,395,2000,3787,3787,3787,23.48,23.485,23.485,3787,23.48,0,395,2000,0,0,54.7,2560,23.48,0.9,-0.9,L,0,0
MC8000007816,60,2400,16600,0,0,17400,800,0,0,395,2000,3235,93.543,93.544,93.544,0,0,A1,T,M,2,3235,3235,20.062,20.062,20.062,395,2000,3235,3235,3235,20.06,20.062,20.062,3235,20.06,0,395,2000,0,0,59.7,2460,20.06,0.9,-0.9,L,0,0
MC8000007815,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007814,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007813,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007812,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007811,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007810,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007809,50,2400,22192,0,0,23272,1080,0,0,395,2000,3602,93.595,93.593,93.593,0,0,A1,T,M,2,3602,3602,22.338,22.338,22.338,395,2000,3602,3602,3602,22.336,22.338,22.338,3602,22.336,0,395,2000,0,0,49.7,2460,22.335,0.9,-0.9,L,0,0
MC8000007808,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007807,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007806,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007805,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007804,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007803,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007802,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007801,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007800,50,2500,22116,0,0,23196,1080,0,0,395,2000,3736,93.671,93.672,93.672,0,0,A1,T,M,2,3736,3736,23.169,23.169,23.169,395,2000,3736,3736,3736,23.167,23.169,23.169,3736,23.167,0,395,2000,0,0,49.7,2560,23.167,0.9,-0.9,L,0,0
MC8000007794,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007793,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007792,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007791,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007790,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007789,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007788,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007786,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007785,60,2500,18848,0,0,19748,900,0,0,395,2000,3821,93.674,93.673,93.673,0,0,A1,T,M,2,3821,3821,23.696,23.696,23.696,395,2000,3821,3821,3821,23.693,23.696,23.696,3821,23.693,0,395,2000,0,0,59.7,2560,23.692,0.9,-0.9,L,0,0
MC8000007776,25,2500,25923,0,0,27043,1120,0,0,395,1800,2410,94.557,94.558,94.558,0,0,A1,T,M,3,2410,2410,13.451,13.451,13.451,395,1800,2410,2410,2410,13.45,13.451,13.451,2410,13.45,0,395,1800,0,0,24.75,2560,13.451,0.75,-0.75,L,0,0
MC8000007775,25,2500,25923,0,0,27043,1120,0,0,395,1800,2410,94.557,94.558,94.558,0,0,A1,T,M,3,2410,2410,13.451,13.451,13.451,395,1800,2410,2410,2410,13.45,13.451,13.451,2410,13.45,0,395,1800,0,0,24.75,2560,13.451,0.75,-0.75,L,0,0
MC8000007762,130,2500,9000,0,0,9350,350,0,0,395,2000,3924,94.364,94.365,94.365,0,0,A1,C,M,1,3924,3924,24.335,24.335,24.335,395,2000,3924,3924,3924,24.332,24.335,24.335,3924,24.332,0,395,2000,0,0,129.5,2560,24.333,1.4,-1.4,L,0,0
MC8000007761,130,2500,9000,0,0,9350,350,0,0,395,2000,3924,94.364,94.365,94.365,0,0,A1,C,M,1,3924,3924,24.335,24.335,24.335,395,2000,3924,3924,3924,24.332,24.335,24.335,3924,24.332,0,395,2000,0,0,129.5,2560,24.333,1.4,-1.4,L,0,0
MC8000007760,130,2500,9000,0,0,9350,350,0,0,395,2000,3924,94.364,94.365,94.365,0,0,A1,C,M,1,3924,3924,24.335,24.335,24.335,395,2000,3924,3924,3924,24.332,24.335,24.335,3924,24.332,0,395,2000,0,0,129.5,2560,24.333,1.4,-1.4,L,0,0
MC8000007759,130,2500,9000,0,0,9350,350,0,0,395,2000,3924,94.364,94.365,94.365,0,0,A1,C,M,1,3924,3924,24.335,24.335,24.335,395,2000,3924,3924,3924,24.332,24.335,24.335,3924,24.332,0,395,2000,0,0,129.5,2560,24.333,1.4,-1.4,L,0,0
MC8000007757,45,2200,28800,0,0,29900,1100,0,0,395,2200,3476,94.393,94.391,94.391,0,0,A1,C,M,3,3476,3476,23.712,23.712,23.712,395,2200,3476,3476,3476,23.712,23.712,23.712,3476,23.712,0,395,2200,0,0,44.7,2260,23.711,0.9,-0.9,L,0,0
MC8000007756,70,2200,17000,0,0,17800,800,0,0,395,2200,3222,93.504,93.503,93.503,0,0,A1,C,M,2,3222,3222,21.979,21.979,21.979,395,2200,3222,3222,3222,21.979,21.979,21.979,3222,21.979,0,395,2200,0,0,69.6,2260,21.979,1.1,-1.1,L,0,0
MC8000007755,70,2200,20000,0,0,20920,920,0,0,395,2200,3787,93.599,93.601,93.601,0,0,A1,C,M,2,3787,3787,25.834,25.834,25.834,395,2200,3787,3787,3787,25.831,25.834,25.834,3787,25.831,0,395,2200,0,0,69.6,2260,25.831,1.1,-1.1,L,0,0
MC8000007754,80,2200,18000,0,0,18800,800,0,0,395,2200,3892,93.671,93.672,93.672,0,0,A1,C,M,2,3892,3892,26.55,26.55,26.55,395,2200,3892,3892,3892,26.549,26.55,26.55,3892,26.549,0,395,2200,0,0,79.6,2260,26.549,1.1,-1.1,L,0,0
MC8000007753,80,2200,18000,0,0,18800,800,0,0,395,2200,3892,93.671,93.672,93.672,0,0,A1,C,M,2,3892,3892,26.55,26.55,26.55,395,2200,3892,3892,3892,26.549,26.55,26.55,3892,26.549,0,395,2200,0,0,79.6,2260,26.549,1.1,-1.1,L,0,0
MC8000007752,80,2200,18000,0,0,18800,800,0,0,395,2200,3892,93.671,93.672,93.672,0,0,A1,C,M,2,3892,3892,26.55,26.55,26.55,395,2200,3892,3892,3892,26.549,26.55,26.55,3892,26.549,0,395,2200,0,0,79.6,2260,26.549,1.1,-1.1,L,0,0
MC8000007751,80,2200,18000,0,0,18800,800,0,0,395,2200,3892,93.671,93.668,93.672,0,0,A1,C,M,2,3892,3892,26.55,26.55,26.55,395,2200,3892,3892,3892,26.549,26.55,26.55,3892,26.549,0,395,2200,0,0,79.6,2260,26.549,1.1,-1.1,L,0,0
MC8000007749,80,2200,18000,0,0,18800,800,0,0,395,2200,3892,93.671,93.672,93.672,0,0,A1,C,M,2,3892,3892,26.55,26.55,26.55,395,2200,3892,3892,3892,26.549,26.55,26.55,3892,26.549,0,395,2200,0,0,79.6,2260,26.549,1.1,-1.1,L,0,0
MC8000007748,60,2200,19716,0,0,20636,920,0,0,395,2200,3204,93.473,93.471,93.471,0,0,A1,C,M,2,3204,3204,21.857,21.857,21.857,395,2200,3204,3204,3204,21.857,21.857,21.857,3204,21.857,0,395,2200,0,0,59.7,2260,21.856,0.9,-0.9,L,0,0
MC8000007743,60,2400,21000,0,0,21960,960,0,0,395,2200,3712,93.765,93.767,93.767,0,0,A1,C,M,2,3712,3712,25.322,25.322,25.322,395,2200,3712,3712,3712,25.316,25.322,25.322,3712,25.316,0,395,2200,0,0,59.7,2460,25.317,0.9,-0.9,L,0,0
