,roll_thick,roll_width,corect_length,tcrop,hcrop,roll_length,len_crop,,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,,,,d_cut_width_i,
MC8000001086,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001085,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001084,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001083,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001082,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001081,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001080,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001079,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001078,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001077,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001076,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001075,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001074,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001073,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001072,50,2500,11483,0,0,11933,450,0,0,247,1800,3415,94.541,94.538,94.538,0,0,A1,C,M,1,3415,3415,11.919,11.919,11.919,247,1800,3415,3415,3415,11.919,11.919,11.919,3415,11.919,0,247,1800,0,0,49.7,2560,11.918,0.9,-0.9,L,0,0
MC8000001573,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001068,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001067,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001066,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001065,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001064,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001063,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001062,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001061,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001060,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001059,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001058,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001057,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000001056,50,2200,11465,0,0,11915,450,0,0,247,1800,3011,94.234,94.232,94.232,0,0,A1,C,M,1,3011,3011,10.509,10.509,10.509,247,1800,3011,3011,3011,10.506,10.509,10.509,3011,10.506,0,247,1800,0,0,49.7,2260,10.506,0.9,-0.9,L,0,0
MC8000000863,50,2500,11464,0,0,11914,450,0,1,247,1800,3410,94.535,94.537,94.537,0,0,A1,C,M,1,3410,3410,11.901,11.901,11.901,247,1800,3410,3410,3410,11.899,11.901,11.901,3410,11.899,0,247,1800,0,0,49.7,2560,11.899,0.9,-0.9,L,0,0
MC8000000862,50,2500,11464,0,0,11914,450,0,1,247,1800,3410,94.535,94.537,94.537,0,0,A1,C,M,1,3410,3410,11.901,11.901,11.901,247,1800,3410,3410,3410,11.899,11.901,11.901,3410,11.899,0,247,1800,0,0,49.7,2560,11.899,0.9,-0.9,L,0,0
MC8000000861,50,2500,11464,0,0,11914,450,0,1,247,1800,3410,94.535,94.537,94.537,0,0,A1,C,M,1,3410,3410,11.901,11.901,11.901,247,1800,3410,3410,3410,11.899,11.901,11.901,3410,11.899,0,247,1800,0,0,49.7,2560,11.899,0.9,-0.9,L,0,0
MC8000000860,50,2500,11464,0,0,11914,450,0,1,247,1800,3410,94.535,94.537,94.537,0,0,A1,C,M,1,3410,3410,11.901,11.901,11.901,247,1800,3410,3410,3410,11.899,11.901,11.901,3410,11.899,0,247,1800,0,0,49.7,2560,11.899,0.9,-0.9,L,0,0
MC8000001889,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001888,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001887,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001886,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001885,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001884,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001883,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001882,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001881,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001880,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001879,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001878,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001876,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001875,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001874,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001873,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001872,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001871,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001870,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001869,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001868,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001867,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001866,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001865,80,2700,11455,0,0,11905,450,0,0,395,2000,3333,93.98,93.981,93.981,0,0,A1,C,M,1,3333,3333,20.67,20.67,20.67,395,2000,3333,3333,3333,20.667,20.67,20.67,3333,20.667,0,395,2000,0,0,79.55,2780,20.667,1.3,-1.3,L,0,0
MC8000001134,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001133,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001132,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001131,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001130,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001129,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001128,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001127,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001126,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001125,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001124,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001123,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001122,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001121,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001120,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001119,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001118,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001117,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001116,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001115,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001114,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001113,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001112,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000001111,50,2700,11455,0,0,11905,450,0,0,247,1800,3696,94.11,94.108,94.108,0,0,A1,C,M,1,3696,3696,12.899,12.899,12.899,247,1800,3696,3696,3696,12.899,12.899,12.899,3696,12.899,0,247,1800,0,0,49.65,2780,12.899,1.1,-1.1,L,0,0
MC8000002220,100,2200,11453,0,0,11903,450,0,0,395,2000,3392,94.041,94.042,94.042,0,0,A1,C,M,1,3392,3392,21.035,21.035,21.035,395,2000,3392,3392,3392,21.032,21.035,21.035,3392,21.032,0,395,2000,0,0,99.6,2260,21.033,1.1,-1.1,L,0,0
MC8000002219,100,2200,11453,0,0,11903,450,0,0,395,2000,3392,94.041,94.042,94.042,0,0,A1,C,M,1,3392,3392,21.035,21.035,21.035,395,2000,3392,3392,3392,21.032,21.035,21.035,3392,21.032,0,395,2000,0,0,99.6,2260,21.033,1.1,-1.1,L,0,0
MC8000002218,100,2200,11453,0,0,11903,450,0,0,395,2000,3392,94.041,94.042,94.042,0,0,A1,C,M,1,3392,3392,21.035,21.035,21.035,395,2000,3392,3392,3392,21.032,21.035,21.035,3392,21.032,0,395,2000,0,0,99.6,2260,21.033,1.1,-1.1,L,0,0
MC8000002217,100,2200,11453,0,0,11903,450,0,0,395,2000,3392,94.041,94.042,94.042,0,0,A1,C,M,1,3392,3392,21.035,21.035,21.035,395,2000,3392,3392,3392,21.032,21.035,21.035,3392,21.032,0,395,2000,0,0,99.6,2260,21.033,1.1,-1.1,L,0,0
MC8000002216,100,2200,11453,0,0,11903,450,0,0,395,2000,3392,94.041,94.042,94.042,0,0,A1,C,M,1,3392,3392,21.035,21.035,21.035,395,2000,3392,3392,3392,21.032,21.035,21.035,3392,21.032,0,395,2000,0,0,99.6,2260,21.033,1.1,-1.1,L,0,0
MC8000001030,50,2200,11448,0,0,11898,450,0,0,247,1800,3006,94.229,94.233,94.233,0,0,A1,C,M,1,3006,3006,10.491,10.491,10.491,247,1800,3006,3006,3006,10.49,10.491,10.491,3006,10.49,0,247,1800,0,0,49.7,2260,10.491,0.9,-0.9,L,0,0
MC8000000838,40,2320,11439,0,0,11889,450,0,1,247,1800,2530,94.379,94.382,94.382,0,0,A1,C,M,1,2530,2530,8.83,8.83,8.83,247,1800,2530,2530,2530,8.829,8.83,8.83,2530,8.829,0,247,1800,0,0,39.75,2380,8.829,0.8,-0.8,L,0,0
MC8000000837,40,2320,11439,0,0,11889,450,0,1,247,1800,2530,94.379,94.382,94.382,0,0,A1,C,M,1,2530,2530,8.83,8.83,8.83,247,1800,2530,2530,2530,8.829,8.83,8.83,2530,8.829,0,247,1800,0,0,39.75,2380,8.829,0.8,-0.8,L,0,0
MC8000000836,40,2320,11439,0,0,11889,450,0,1,247,1800,2530,94.379,94.382,94.382,0,0,A1,C,M,1,2530,2530,8.83,8.83,8.83,247,1800,2530,2530,2530,8.829,8.83,8.83,2530,8.829,0,247,1800,0,0,39.75,2380,8.829,0.8,-0.8,L,0,0
MC8000002712,70,2600,11413,0,0,11863,450,0,0,395,2000,2779,94.645,94.643,94.643,0,0,A1,C,M,1,2779,2779,17.234,17.234,17.234,395,2000,2779,2779,2779,17.229,17.234,17.234,2779,17.229,0,395,2000,0,0,69.55,2660,17.228,1.3,-1.3,L,0,0
MC8000002711,70,2600,11413,0,0,11863,450,0,0,395,2000,2779,94.645,94.643,94.643,0,0,A1,C,M,1,2779,2779,17.234,17.234,17.234,395,2000,2779,2779,2779,17.229,17.234,17.234,2779,17.229,0,395,2000,0,0,69.55,2660,17.228,1.3,-1.3,L,0,0
MC8000003279,70,2600,11402,0,0,11852,450,0,0,395,2000,2776,94.642,94.643,94.643,0,0,A1,T,M,1,2776,2776,17.215,17.215,17.215,395,2000,2776,2776,2776,17.212,17.215,17.215,2776,17.212,0,395,2000,0,0,69.55,2660,17.212,1.3,-1.3,L,0,0
